Total Spending,UNFPA,GOV,NGO,UN,Core Resources,Non-core Resources,Program,Country,Year,Country_Name
3627685,2117630,703642,801263,5150,0.24,0.76,Ending the unmet need for family planning,benin,2023,Benin
39321,4055,35266,0,0,0.97,0.03,Ending gender-based violence and harmful practices,bhutan,2023,Bhutan
62229,31036,31193,0,0,0.97,0.03,Ending preventable maternal deaths,bhutan,2023,Bhutan
648377,245853,346627,55897,0,0.93,0.07,Ending the unmet need for family planning,bhutan,2023,Bhutan
2347488,1620995,107152,609318,10023,0.25,0.75,Ending gender-based violence and harmful practices,bolivia,2023,Bolivia (Plurinational State of)
479433,295213,11257,170916,2047,0.47,0.53,Ending preventable maternal deaths,bolivia,2023,Bolivia (Plurinational State of)
2068004,1423434,69974,565978,8618,0.27,0.73,Ending the unmet need for family planning,bolivia,2023,Bolivia (Plurinational State of)
1254941,1062839,0,192102,0,0.25,0.75,Ending gender-based violence and harmful practices,bosnia-herzegovina,2023,Bosnia and Herzegovina
0,0,0,0,0,0.82,0.66,Ending preventable maternal deaths,bosnia-herzegovina,2023,Bosnia and Herzegovina
642346,538110,9244,94992,0,0.66,0.34,Ending the unmet need for family planning,bosnia-herzegovina,2023,Bosnia and Herzegovina
140784,140784,0,0,0,0.66,0.34,Ending gender-based violence and harmful practices,botswana,2023,Botswana
769659,767938,0,1721,0,0.81,0.19,Ending preventable maternal deaths,botswana,2023,Botswana
342759,342759,0,0,0,0.62,0.38,Ending the unmet need for family planning,botswana,2023,Botswana
4349109,3415136,0,0,933973,0.29,0.71,Ending gender-based violence and harmful practices,brazil,2023,Brazil
414646,373000,0,0,41647,0.28,0.72,Ending preventable maternal deaths,brazil,2023,Brazil
682042,593354,0,0,88688,0.41,0.59,Ending the unmet need for family planning,brazil,2023,Brazil
5064203,3100695,664029,1253082,46397,0.35,0.65,Ending gender-based violence and harmful practices,burkina-faso,2023,Burkina Faso
2659530,1385150,1046800,203214,24366,0.61,0.39,Ending preventable maternal deaths,burkina-faso,2023,Burkina Faso
5365063,2578782,1757249,907382,121649,0.27,0.73,Ending the unmet need for family planning,burkina-faso,2023,Burkina Faso
997536,871636,67017,58883,0,0.8,0.2,Ending gender-based violence and harmful practices,burundi,2023,Burundi
1259352,1134583,124768,0,0,0.74,0.26,Ending preventable maternal deaths,burundi,2023,Burundi
3522854,1932847,1098662,491345,0,0.27,0.73,Ending the unmet need for family planning,burundi,2023,Burundi
306320,306320,0,0,0,1.0,0.0,Ending gender-based violence and harmful practices,cabo-verde,2023,Cabo Verde
271796,271796,0,0,0,1.0,0.0,Ending preventable maternal deaths,cabo-verde,2023,Cabo Verde
226037,226037,0,0,0,1.0,0.0,Ending the unmet need for family planning,cabo-verde,2023,Cabo Verde
621338,375880,189531,55927,0,0.77,0.23,Ending gender-based violence and harmful practices,cambodia,2023,Cambodia
1529241,1147219,350509,31513,0,0.53,0.47,Ending preventable maternal deaths,cambodia,2023,Cambodia
924684,427779,269587,227318,0,0.59,0.41,Ending the unmet need for family planning,cambodia,2023,Cambodia
2690659,2194566,95249,400845,0,0.48,0.52,Ending gender-based violence and harmful practices,cameroon,2023,Cameroon
1826447,1331412,423276,71760,0,0.48,0.52,Ending preventable maternal deaths,cameroon,2023,Cameroon
3968909,2393980,730465,474464,370000,0.37,0.63,Ending the unmet need for family planning,cameroon,2023,Cameroon
1959656,735099,160205,1064353,0,0.24,0.76,Ending gender-based violence and harmful practices,central-african-republic,2023,Central African Republic
2594272,1262782,12733,1318756,0,0.69,0.31,Ending preventable maternal deaths,central-african-republic,2023,Central African Republic
1841063,1618050,138117,84895,0,0.4,0.6,Ending the unmet need for family planning,central-african-republic,2023,Central African Republic
3641840,2079561,416471,1145808,0,0.44,0.56,Ending gender-based violence and harmful practices,chad,2023,Chad
5364097,3466773,1482480,414844,0,0.38,0.62,Ending preventable maternal deaths,chad,2023,Chad
2882868,1672680,654330,555859,0,0.23,0.77,Ending the unmet need for family planning,chad,2023,Chad
174274,174274,0,0,0,1.0,0.0,Ending gender-based violence and harmful practices,chile,2023,Chile
0,0,0,0,0,1.0,0.0,Ending preventable maternal deaths,chile,2023,Chile
0,0,0,0,0,0.0,0.0,Ending the unmet need for family planning,chile,2023,Chile
353178,333264,19914,0,0,0.8,0.2,Ending gender-based violence and harmful practices,china,2023,China
518757,471804,46953,0,0,0.8,0.2,Ending preventable maternal deaths,china,2023,China
1310660,1280501,30159,0,0,0.82,0.18,Ending the unmet need for family planning,china,2023,China
2923492,2570834,46238,306420,0,0.23,0.77,Ending gender-based violence and harmful practices,colombia,2023,Colombia
807301,717569,1070,88662,0,0.33,0.67,Ending preventable maternal deaths,colombia,2023,Colombia
807593,723301,1071,83221,0,0.31,0.69,Ending the unmet need for family planning,colombia,2023,Colombia
303513,223911,55541,24061,0,0.76,0.24,Ending gender-based violence and harmful practices,comoros,2023,Comoros
43621,25459,18161,0,0,0.84,0.16,Ending preventable maternal deaths,comoros,2023,Comoros
856511,705067,119546,31897,0,0.54,0.46,Ending the unmet need for family planning,comoros,2023,Comoros
1117270,1109289,7981,0,0,0.81,0.19,Ending gender-based violence and harmful practices,congo,2023,Congo
860640,801875,12664,46101,0,0.74,0.26,Ending preventable maternal deaths,congo,2023,Congo
922749,809179,34888,78682,0,0.39,0.61,Ending the unmet need for family planning,congo,2023,Congo
373938,357879,0,16060,0,0.93,0.07,Ending gender-based violence and harmful practices,costa-rica,2023,Costa Rica
0,0,0,0,0,5.0,2.0,Ending preventable maternal deaths,costa-rica,2023,Costa Rica
381964,381964,0,0,0,0.88,0.12,Ending the unmet need for family planning,costa-rica,2023,Costa Rica
885655,492129,124698,268828,0,0.63,0.37,Ending gender-based violence and harmful practices,côte-divoire,2023,Côte d'Ivoire
6058200,4486046,315724,1256430,0,0.32,0.68,Ending preventable maternal deaths,côte-divoire,2023,Côte d'Ivoire
1266478,907125,235807,123545,0,0.38,0.62,Ending the unmet need for family planning,côte-divoire,2023,Côte d'Ivoire
1500,874,626,0,0,0.0,1.0,Organizational effectiveness and efficiency,côte-divoire,2023,Côte d'Ivoire
333818,273250,49790,10778,0,0.88,0.12,Ending gender-based violence and harmful practices,cuba,2023,Cuba
809707,734416,66676,8614,0,0.27,0.73,Ending preventable maternal deaths,cuba,2023,Cuba
162511,143001,17773,1737,0,0.8,0.2,Ending the unmet need for family planning,cuba,2023,Cuba
23247731,8217993,859623,14020352,149762,0.04,0.96,Ending gender-based violence and harmful practices,democratic-republic-congo,2023,Democratic Republic of the Congo
4487079,2409970,644135,1283717,149257,0.19,0.81,Ending preventable maternal deaths,democratic-republic-congo,2023,Democratic Republic of the Congo
16864123,14493623,857982,1358866,153652,0.44,0.56,Ending the unmet need for family planning,democratic-republic-congo,2023,Democratic Republic of the Congo
816579,469678,341832,0,5069,0.41,0.59,Ending gender-based violence and harmful practices,djibouti,2023,Djibouti
350161,152538,195489,0,2134,0.98,0.02,Ending preventable maternal deaths,djibouti,2023,Djibouti
450581,154305,293478,0,2797,0.27,0.73,Ending the unmet need for family planning,djibouti,2023,Djibouti
861582,809627,51955,0,0,0.46,0.54,Ending gender-based violence and harmful practices,dominican-republic,2023,Dominican Republic
312392,293203,19189,0,0,0.4,0.6,Ending preventable maternal deaths,dominican-republic,2023,Dominican Republic
482437,452803,29634,0,0,0.59,0.41,Ending the unmet need for family planning,dominican-republic,2023,Dominican Republic
573780,439948,0,133832,0,0.27,0.73,Ending gender-based violence and harmful practices,ecuador,2023,Ecuador
453722,448049,0,5673,0,0.91,0.09,Ending preventable maternal deaths,ecuador,2023,Ecuador
4558858,4505305,0,53552,0,0.1,0.9,Ending the unmet need for family planning,ecuador,2023,Ecuador
6170720,1804431,1124723,3026237,215329,0.09,0.91,Ending gender-based violence and harmful practices,egypt,2023,Egypt
169048,17002,68264,83573,210,0.08,0.92,Ending preventable maternal deaths,egypt,2023,Egypt
6098411,3018534,1651323,1379666,48888,0.12,0.88,Ending the unmet need for family planning,egypt,2023,Egypt
1769525,1057491,0,691153,20881,0.34,0.66,Ending gender-based violence and harmful practices,el-salvador,2023,El Salvador
248032,217847,0,27259,2927,0.74,0.26,Ending preventable maternal deaths,el-salvador,2023,El Salvador
977791,858798,0,107455,11538,0.31,0.69,Ending the unmet need for family planning,el-salvador,2023,El Salvador
82931,82931,0,0,0,0.91,0.09,Ending gender-based violence and harmful practices,equatorial-guinea,2023,Equatorial Guinea
688832,688832,0,0,0,0.94,0.06,Ending preventable maternal deaths,equatorial-guinea,2023,Equatorial Guinea
57445,57445,0,0,0,0.96,0.04,Ending the unmet need for family planning,equatorial-guinea,2023,Equatorial Guinea
235342,33839,201503,0,0,0.12,0.88,Ending gender-based violence and harmful practices,eritrea,2023,Eritrea
472835,398473,74361,0,0,0.94,0.06,Ending preventable maternal deaths,eritrea,2023,Eritrea
120322,9262,111061,0,0,0.11,0.89,Ending the unmet need for family planning,eritrea,2023,Eritrea
463513,395359,0,68154,0,0.47,0.53,Ending gender-based violence and harmful practices,eswatini,2023,Eswatini
555671,515504,0,40166,0,0.83,0.17,Ending preventable maternal deaths,eswatini,2023,Eswatini
222552,153374,0,69179,0,0.66,0.34,Ending the unmet need for family planning,eswatini,2023,Eswatini
15530054,4857780,2379170,8293104,0,0.1,0.9,Ending gender-based violence and harmful practices,ethiopia,2023,Ethiopia
20095493,11093803,2639496,6362194,0,0.16,0.84,Ending preventable maternal deaths,ethiopia,2023,Ethiopia
3707957,1515171,1635065,557720,0,0.2,0.8,Ending the unmet need for family planning,ethiopia,2023,Ethiopia
136064,123775,0,12289,0,0.98,0.02,Ending gender-based violence and harmful practices,gabon,2023,Gabon
307524,279750,0,27775,0,0.98,0.02,Ending preventable maternal deaths,gabon,2023,Gabon
507271,402555,0,104716,0,0.91,0.09,Ending the unmet need for family planning,gabon,2023,Gabon
1823781,537882,234261,1051638,0,0.25,0.75,Ending gender-based violence and harmful practices,gambia,2023,Gambia
206729,160497,37491,8741,0,0.81,0.19,Ending preventable maternal deaths,gambia,2023,Gambia
903908,523139,159563,196206,25000,0.3,0.7,Ending the unmet need for family planning,gambia,2023,Gambia
927250,764764,8233,154254,0,0.2,0.8,Ending gender-based violence and harmful practices,georgia,2023,Georgia
713800,514761,45344,153694,0,0.59,0.41,Ending preventable maternal deaths,georgia,2023,Georgia
12540,1885,115,10539,0,0.95,0.05,Ending the unmet need for family planning,georgia,2023,Georgia
2740317,1245035,424301,1070981,0,0.28,0.72,Ending gender-based violence and harmful practices,ghana,2023,Ghana
966220,576534,207260,182426,0,0.65,0.35,Ending preventable maternal deaths,ghana,2023,Ghana
1980652,1535624,416065,28963,0,0.56,0.44,Ending the unmet need for family planning,ghana,2023,Ghana
1007906,788753,0,219153,0,0.59,0.41,Ending gender-based violence and harmful practices,guatemala,2023,Guatemala
439953,362968,0,76986,0,0.73,0.27,Ending preventable maternal deaths,guatemala,2023,Guatemala
3701678,3595776,0,41474,64428,0.21,0.79,Ending the unmet need for family planning,guatemala,2023,Guatemala
1374583,850096,478292,46195,0,0.56,0.44,Ending gender-based violence and harmful practices,guinea,2023,Guinea
2682062,1878258,630312,173492,0,0.49,0.51,Ending preventable maternal deaths,guinea,2023,Guinea
2078176,1193966,676817,207393,0,0.23,0.77,Ending the unmet need for family planning,guinea,2023,Guinea
435169,167384,78125,189659,0,0.01,0.99,Ending gender-based violence and harmful practices,guinea-bissau,2023,Guinea-Bissau
308940,295136,13803,0,0,0.79,0.21,Ending preventable maternal deaths,guinea-bissau,2023,Guinea-Bissau
1485863,1188766,185525,111573,0,0.59,0.41,Ending the unmet need for family planning,guinea-bissau,2023,Guinea-Bissau
4874233,2828487,134987,1910759,0,0.05,0.95,Ending gender-based violence and harmful practices,haiti,2023,Haiti
2872469,2219324,489762,163382,0,0.48,0.52,Ending preventable maternal deaths,haiti,2023,Haiti
651118,321556,109088,220475,0,0.14,0.86,Ending the unmet need for family planning,haiti,2023,Haiti
1728493,1435982,10696,281815,0,0.31,0.69,Ending gender-based violence and harmful practices,honduras,2023,Honduras
339183,306732,2099,30352,0,0.26,0.74,Ending preventable maternal deaths,honduras,2023,Honduras
1308783,1293894,7730,7159,0,0.34,0.66,Ending the unmet need for family planning,honduras,2023,Honduras
4485091,2219621,338665,1779580,147224,0.59,0.41,Ending gender-based violence and harmful practices,india,2023,India
1872775,998193,209455,603653,61474,0.74,0.26,Ending preventable maternal deaths,india,2023,India
5786671,3581014,629463,1387248,188946,0.54,0.46,Ending the unmet need for family planning,india,2023,India
1762824,775613,656903,330308,0,0.59,0.41,Ending gender-based violence and harmful practices,indonesia,2023,Indonesia
2407864,1384153,728231,295480,0,0.67,0.33,Ending preventable maternal deaths,indonesia,2023,Indonesia
1000852,506635,358593,135623,0,0.81,0.19,Ending the unmet need for family planning,indonesia,2023,Indonesia
23796,0,23796,0,0,0.7,0.3,Organizational effectiveness and efficiency,indonesia,2023,Indonesia
1101774,789634,19596,253795,38749,0.69,0.31,Ending gender-based violence and harmful practices,iran,2023,Iran (Islamic Republic of)
1944528,1095226,29340,603322,216640,0.44,0.56,Ending preventable maternal deaths,iran,2023,Iran (Islamic Republic of)
3303,3303,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,iran,2023,Iran (Islamic Republic of)
7408231,2304451,1086519,3249865,767396,0.1,0.9,Ending gender-based violence and harmful practices,iraq,2023,Iraq
1921957,979018,5887,937052,0,0.02,0.98,Ending preventable maternal deaths,iraq,2023,Iraq
4103004,2724053,12568,945451,420932,0.25,0.75,Ending the unmet need for family planning,iraq,2023,Iraq
3394380,1168651,87087,2138643,0,0.08,0.92,Ending gender-based violence and harmful practices,jordan,2023,Jordan
2100555,21963,45493,2033099,0,0.09,0.91,Ending preventable maternal deaths,jordan,2023,Jordan
2593591,1767910,61221,764460,0,0.15,0.85,Ending the unmet need for family planning,jordan,2023,Jordan
995982,576601,3726,415655,0,0.3,0.7,Ending gender-based violence and harmful practices,kazakhstan,2023,Kazakhstan
49645,13383,186,36076,0,0.49,0.51,Ending preventable maternal deaths,kazakhstan,2023,Kazakhstan
330290,210733,6078,113479,0,0.81,0.19,Ending the unmet need for family planning,kazakhstan,2023,Kazakhstan
4611788,2335567,409430,1866791,0,0.22,0.78,Ending gender-based violence and harmful practices,kenya,2023,Kenya
3871948,1948711,239609,1683629,0,0.59,0.41,Ending preventable maternal deaths,kenya,2023,Kenya
1440076,573165,223309,643601,0,0.3,0.7,Ending the unmet need for family planning,kenya,2023,Kenya
1526196,705931,27941,790511,1813,0.36,0.64,Ending gender-based violence and harmful practices,kyrgyzstan,2023,Kyrgyzstan
232423,126223,4282,101641,278,0.31,0.69,Ending preventable maternal deaths,kyrgyzstan,2023,Kyrgyzstan
676652,356983,12467,306393,809,0.39,0.61,Ending the unmet need for family planning,kyrgyzstan,2023,Kyrgyzstan
2036682,1066955,678577,0,291150,0.31,0.69,Ending gender-based violence and harmful practices,lao-peoples-democratic-republic,2023,Lao People's Democratic Republic
503700,320848,182852,0,0,0.35,0.65,Ending preventable maternal deaths,lao-peoples-democratic-republic,2023,Lao People's Democratic Republic
1249704,794373,455331,0,0,0.45,0.55,Ending the unmet need for family planning,lao-peoples-democratic-republic,2023,Lao People's Democratic Republic
4303235,2694549,54000,1552295,2391,0.09,0.91,Ending gender-based violence and harmful practices,lebanon,2023,Lebanon
1693718,491763,0,1200808,1147,0.04,0.96,Ending preventable maternal deaths,lebanon,2023,Lebanon
1496950,1293860,0,200087,3003,0.15,0.85,Ending the unmet need for family planning,lebanon,2023,Lebanon
225689,185766,18809,21114,0,0.84,0.16,Ending gender-based violence and harmful practices,lesotho,2023,Lesotho
335167,269206,56881,9080,0,0.87,0.13,Ending preventable maternal deaths,lesotho,2023,Lesotho
639662,473806,93460,72395,0,0.42,0.58,Ending the unmet need for family planning,lesotho,2023,Lesotho
2317272,1288489,512910,515873,0,0.26,0.74,Ending gender-based violence and harmful practices,liberia,2023,Liberia
